"word","n"
"миттєв",1
"михальськ",1
"млинц",1
"множин",1
"множинн",1
"модем",1
"модерован",1
"модерувал",1
"модн",1
"модуляційн",1
"мозаїк",1
"мозк",1
"молдаван",1
"молекулярн",1
"молекулярногенетичн",1
"молодд",1
"молодц",1
"молочн",1
"монограф",1
"монографі",1
"монооксид",1
"монтуванн",1
"мороз",1
"мост",1
"мотивац",1
"мотиваціє",1
"мотивован",1
"мотивув",1
"мотивуванн",1
"мотивуют",1
"моторролл",1
"мпденисенк",1
"мрійц",1
"мріял",1
"мрієт",1
"мсбобр",1
"мсбобров",1
"мтлісовськ",1
"мудріст",1
"мужн",1
"музейетнолаборатор",1
"музейн",1
"музик",1
"мультимедійн",1
"мультипредметн",1
"мультфільм",1
"муніципальн",1
"мусаєв",1
"мф",1
"мяз",1
"мякост",1
"мєдвєдєв",1
"мі",1
"міб",1
"міжгрупов",1
"міжособистісн",1
"мікробіт",1
"мікроелектронік",1
"мікроклімат",1
"мікросхем",1
"мілрад",1
"мілютін",1
"мілєн",1
"мінб",1
"мінімайстерклас",1
"мінімізув",1
"міністр",1
"містобудуванн",1
"міськрад",1
"місіє",1
"міх",1
"міцн",1
"мішин",1
"наближаєт",1
"набрал",1
"набуваєт",1
"навал",1
"навиворіт",1
"навик",1
"навчальновиробнич",1
"навчальнонаук",1
"навчальноорганізаційн",1
"навчальнопізнавальн",1
"навчальнореабілітаційн",1
"навчальнотеоретичн",1
"навчан",1
"навчаєют",1
"нагадув",1
"нагадуют",1
"наголошувал",1
"наголошуют",1
"нагородженн",1
"нагородил",1
"нагріт",1
"нада",1
"надихал",1
"надсилают",1
"надскладн",1
"надход",1
"наді",1
"надійн",1
"надійност",1
"надіслан",1
"нажив",1
"наздогн",1
"найважливіш",1
"найвищ",1
"найграмотніш",1
"найдрібніш",1
"найдієвіш",1
"наймолодш",1
"найнеобхідніш",1
"найновіш",1
"найпростіш",1
"найрізноманітніш",1
"найстарш",1
"найсучасніш",1
"найулюбленіш",1
"накалініченк",1
"накопичувач",1
"налагодит",1
"належ",1
"наліч",1
"налічуєт",1
"намагаюч",1
"намалю",1
"намалюв",1
"намір",1
"намітил",1
"нан",1
"наночастинок",1
"наочн",1
"наочност",1
"написан",1
"наповнюв",1
"наповнювал",1
"наповнюваніст",1
"наполегливост",1
"наполегливіст",1
"напрацьовув",1
"напрацюван",1
"напруженн",1
"напівпрозор",1
"нарад",1
"наратив",1
"нарахов",1
"нарисн",1
"наробк",1
"наробок",1
"наррикінц",1
"наскрізн",1
"насолод",1
"насолоджув",1
"насолодит",1
"насправд",1
"наставник",1
"настанов",1
"наступност",1
"настусенк",1
"настільк",1
"насьогодн",1
"натоміст",1
"науковец",1
"наукововидавнич",1
"науковогоінноваційн",1
"науководослідч",1
"науковопопулярн",1
"науковоприроднич",1
"науковотеоретичн",1
"науковоінформаційн",1
"наум",1
"наурок",1
"націлю",1
"начал",1
"начальниц",1
"начальнице",1
"нашвидкуруч",1
"нвк",1
"нвр",1
"неабик",1
"небайдужіст",1
"невдал",1
"невизначеност",1
"невід",1
"недоброчесніст",1
"недостатн",1
"незайв",1
"незалежніст",1
"незвичайн",1
"незвичн",1
"незламніст",1
"нелінійн",1
"неминуч",1
"ненавмисн",1
"необовязков",1
"неодноразов",1
"неординарн",1
"неофіційн",1
"неперевершен",1
"непередбачуван",1
"неповторніст",1
"непоган",1
"непомітн",1
"непотрібн",1
"нераціональн",1
"несвідомін",1
"несправедлив",1
"несторенк",1
"несут",1
"нетипов",1
"нетрадиційн",1
"неукраїнськ",1
"неча",1
"нещасн",1
"нив",1
"ниткограф",1
"нмироненк",1
"нмк",1
"ннсгб",1
"новац",1
"новгородк",1
"новинк",1
"новомиргород",1
"новоросійськ",1
"новіков",1
"номінант",1
"нопасічник",1
"нормальн",1
"нормалізац",1
"нормалізаці",1
"нормативн",1
"нормативноправ",1
"нос",1
"носил",1
"носит",1
"носк",1
"нудн",1
"нул",1
"ньюйорк",1
"нюан",1
"нівелюв",1
"нівелюванн",1
"ніжинськ",1
"ніжніст",1
"ніжок",1
"нікішин",1
"нін",1
"нінел",1
"нітрат",1
"ніщеменк",1
"оабрам",1
"обʼєкт",1
"обʼєктивн",1
"обвідн",1
"обговорит",1
"обговорюют",1
"обгрунтовуюч",1
"обгрунтуванн",1
"обдарован",1
"обезрозмірюванн",1
"обер",1
"обладнан",1
"облаштован",1
"облдержадміністраці",1
"облік",1
"обмеженост",1
"обмінюв",1
"обожню",1
"оборонц",1
"образотворч",1
"обрал",1
"оброблен",1
"обробленн",1
"обробц",1
"обслуговуванн",1
"обслуговуюч",1
"обставин",1
"обстановц",1
"обстеженн",1
"обстріл",1
"обсяз",1
"обєктивност",1
"обід",1
"обґрунтован",1
"обґрунтовув",1
"обґрунтув",1
"оволодівают",1
"оволодінн",1
"оврєзін",1
"овтерещенк",1
"огл",1
"оглядаюч",1
"оголошуют",1
"оголошуєм",1
"одержан",1
"одержанн",1
"одногрупник",1
"однозначн",1
"одраз",1
"одягну",1
"ожил",1
"озвучен",1
"оздоблен",1
"оздобленн",1
"ознайомлюв",1
"ознайомлюют",1
"ознайомч",1
"означ",1
"означал",1
"озон",1
"окривонос",1
"окупант",1
"окупаці",1
"олегівн",1
"олександрович",1
"олександровн",1
"олексіївськ",1
"ольз",1
"олімпіадн",1
"оминул",1
"омріян",1
"омцаренк",1
"онла",1
"онлайнзагроз",1
"онлайнзасоб",1
"онлайнконференц",1
"онлайнкур",1
"онлайнмагазин",1
"онлайнматері",1
"онлайнов",1
"онлайносвіт",1
"онлайнсервісівнаголошен",1
"онлайнсимуляц",1
"онлайнінструмент",1
"онлайнінтенсив",1
"оновлюв",1
"онойк",1
"оочінч",1
"опанован",1
"опановуют",1
"оперативн",1
"оператормашин",1
"опис",1
"описал",1
"описан",1
"описанн",1
"оплеск",1
"опмакарчук",1
"опор",1
"опорн",1
"оприлюднен",1
"оптимізм",1
"оптимістичн",1
"оптичн",1
"опуляк",1
"опікун",1
"орбіт",1
"орбітальн",1
"організаторк",1
"організаційнопедагогічн",1
"організаційноуправлінськ",1
"організувал",1
"орд",1
"оригінальност",1
"оригінальніст",1
"оришечк",1
"орк",1
"орієнтован",1
"освоєн",1
"освітапедагогік",1
"освітацифр",1
"освітит",1
"освітленост",1
"освітлю",1
"освітньонаук",1
"освічен",1
"осколк",1
"остап",1
"остенд",1
"осєгор",1
"отп",1
"отримаєт",1
"отримуют",1
"отримуєм",1
"оформит",1
"оформлен",1
"оформля",1
"охар",1
"охарактеризуєм",1
"охопит",1
"охоплен",1
"охоплювал",1
"охоплюют",1
"оцифрован",1
"оцінит",1
"оцінц",1
"очевидн",1
"очевидц",1
"очистяк",1
"очищ",1
"очок",1
"очолюван",1
"очікуван",1
"очікуванн",1
"очікуют",1
"ощирбул",1
"павутинк",1
"павільйон",1
"палеозоологине",1
"палеозоологі",1
"паливод",1
"памятайт",1
"памятаюч",1
"памятн",1
"панасенк",1
"пандеміє",1
"панікуют",1
"пап",1
"папер",1
"паращукшон",1
"парламент",1
"парт",1
"пасивн",1
"пасхалі",1
"патрульн",1
"патріот",1
"педагогоморганізатор",1
"педагогівпрактик",1
"педагогіц",1
"первозванівськ",1
"перебувал",1
"перебуванн",1
"переважн",1
"переведем",1
"перевил",1
"переводим",1
"перевтіленн",1
"перевірил",1
"перевіряют",1
"перегляну",1
"переглянул",1
"переговор",1
"перегон",1
"передав",1
"передадут",1
"передан",1
"передаст",1
"передач",1
"передаче",1
"передвиборч",1
"передн",1
"передув",1
"передумов",1
"пережив",1
"переживают",1
"переживаєм",1
"пережит",1
"перейм",1
"перейн",1
"перейт",1
"перекладацьк",1
"перекладачк",1
"переконуєм",1
"перемаг",1
"переміг",1
"перемістил",1
"перемістит",1
"перенесенн",1
"переносит",1
"переосмисленн",1
"перепон",1
"перепохованн",1
"перепідготовк",1
"перерв",1
"переробн",1
"переріс",1
"пересад",1
"пересвідчит",1
"пересиланн",1
"пересуванн",1
"пересунут",1
"перетвор",1
"перетворен",1
"перетворююч",1
"перетин",1
"перетн",1
"переходит",1
"перехоп",1
"переяслав",1
"перлин",1
"персиков",1
"персонаж",1
"персоналі",1
"перспективніст",1
"перчунівськ",1
"першіст",1
"петербург",1
"пз",1
"пивовар",1
"пилипак",1
"питаннямиіндикатор",1
"пич",1
"пиш",1
"пишают",1
"пишем",1
"пк",1
"плавност",1
"плавніст",1
"плакат",1
"планув",1
"плануют",1
"планіметр",1
"пластик",1
"пластмас",1
"платн",1
"пленерн",1
"плетенн",1
"плинніст",1
"плод",1
"плодов",1
"площ",1
"площе",1
"плям",1
"пн",1
"пнм",1
"пнмн",1
"поб",1
"побажаєм",1
"побудован",1
"побудув",1
"побужж",1
"побутов",1
"побутуванн",1
"поваг",1
"повернул",1
"повернут",1
"повертаєт",1
"повинен",1
"повноцінн",1
"поводит",1
"повторювальн",1
"повірит",1
"поглиб",1
"поглиблюют",1
"поговорим",1
"поговорит",1
"погодн",1
"погр",1
"погіршув",1
"подав",1
"подаватид",1
"подальшоїдискусіїстудент",1
"подальшуспівпрац",1
"поданн",1
"подарувал",1
"подарунок",1
"подискутув",1
"подобаєт",1
"подовженн",1
"подоланн",1
"подякувал",1
"поділен",1
"подіє",1
"поетреволюціонердемократ",1
"пожвавлен",1
"пожеж",1
"пожежовибухонебезпечн",1
"пожежогасінн",1
"позаурочн",1
"позбавля",1
"поздоровляєм",1
"позик",1
"позиціонуванн",1
"познайом",1
"познан",1
"позначаєт",1
"позначил",1
"показан",1
"показувал",1
"показуюч",1
"поклик",1
"покращ",1
"покращуют",1
"покроков",1
"покупок",1
"полежа",1
"полемік",1
"положен",1
"полтав",1
"полунчук",1
"полягают",1
"поліпшил",1
"політик",1
"політичн",1
"поліціє",1
"поліщук",1
"помилув",1
"поміркован",1
"понов",1
"пономар",1
"поп",1
"попереджают",1
"попередженн",1
"поперш",1
"попит",1
"поповнюв",1
"поподорожув",1
"попросил",1
"популярн",1
"популярност",1
"популярніст",1
"порадил",1
"поринут",1
"портфолі",1
"порушил",1
"порушув",1
"порядк",1
"порядок",1
"порівнюв",1
"порівнююч",1
"поріг",1
"пос",1
"посилан",1
"посиланняhttpsonixteamанастас",1
"посиленн",1
"посип",1
"посланн",1
"послугувал",1
"посольств",1
"посп",1
"посприял",1
"поспілкувал",1
"поспішайт",1
"поставленн",1
"постановк",1
"постредагуванн",1
"поступ",1
"поступаєт",1
"поступов",1
"посідаєм",1
"потенційн",1
"поток",1
"потоц",1
"потрап",1
"потрібен",1
"потужн",1
"потік",1
"походженн",1
"поцікавил",1
"почерпнут",1
"почин",1
"починал",1
"почнем",1
"пошаров",1
"поширюв",1
"пошиют",1
"пошукувач",1
"поясненн",1
"пояснит",1
"поєдинк",1
"правд",1
"правоохоронн",1
"правосудд",1
"прагн",1
"прагнут",1
"практикант",1
"практикозорієнтован",1
"практикоорієнтован",1
"практикув",1
"практикум",1
"прапор",1
"прапорец",1
"працевлаштовуют",1
"працелюбн",1
"працювал",1
"працюєм",1
"предметноінтегративн",1
"представит",1
"представленн",1
"представниц",1
"представнице",1
"предстален",1
"предявленн",1
"презент",1
"презентува",1
"претендент",1
"прецесіє",1
"приблизн",1
"прибу",1
"приваблив",1
"приватн",1
"приверненн",1
"приверт",1
"привест",1
"привод",1
"привязан",1
"привідн",1
"привіле",1
"привітальн",1
"пригощ",1
"придбан",1
"приділ",1
"приділил",1
"приземн",1
"призерк",1
"признач",1
"призов",1
"приймают",1
"прийняв",1
"прийш",1
"прикладут",1
"приклал",1
"прикріпит",1
"прикріплен",1
"принес",1
"природничонаук",1
"природознавц",1
"прискоренн",1
"притягнен",1
"прихистк",1
"приховув",1
"приход",1
"причетн",1
"приєднал",1
"приєднув",1
"проактивн",1
"провадженн",1
"проводим",1
"провокуют",1
"прові",1
"прогноз",1
"прогнозуют",1
"проголосув",1
"програмув",1
"прогрес",1
"прогресивн",1
"продиктован",1
"продовжен",1
"продукув",1
"продуман",1
"проектнодослідницьк",1
"проекц",1
"проживанн",1
"прожит",1
"прозвуч",1
"прозоріст",1
"пройд",1
"прокач",1
"прокинут",1
"прокоментувал",1
"прокопец",1
"прокофєв",1
"пром",1
"промисл",1
"промисловіст",1
"проміжн",1
"пропозиціє",1
"пропонувал",1
"пропонуют",1
"пропонуєт",1
"пропуск",1
"пропустит",1
"пророблен",1
"просвіт",1
"просвітницьк",1
"просвітницькопрофорієнтаційн",1
"прослідкув",1
"простіш",1
"просін",1
"протест",1
"протидимн",1
"протипожежн",1
"прототип",1
"протіканн",1
"професійнозначущ",1
"професійнотеоретичн",1
"професіональн",1
"професіоналівпрактик",1
"професіє",1
"профорієнтац",1
"профорієнтаці",1
"профорієнтуванн",1
"профілактик",1
"проходит",1
"процюк",1
"прочитан",1
"прош",1
"проявил",1
"проявит",1
"проявл",1
"проєктнотехнологічн",1
"проєкттрипт",1
"проєктув",1
"проєктуповязан",1
"прядун",1
"пряж",1
"прізвищ",1
"психол",1
"психопортрет",1
"птах",1
"птнз",1
"птух",1
"публікаціє",1
"публікуватимем",1
"публіцистик",1
"пульт",1
"пункт",1
"пурпуров",1
"пют",1
"пятер",1
"піб",1
"південноукраїнськ",1
"півдн",1
"півтор",1
"підбир",1
"підведенн",1
"підвищуют",1
"підводн",1
"підготовил",1
"підгрунт",1
"підгруп",1
"підключен",1
"підключенн",1
"підкорюв",1
"підкресл",1
"підкресленн",1
"підкреслю",1
"підлітк",1
"підн",1
"піднесенн",1
"піднят",1
"підпис",1
"підписк",1
"підпорядковув",1
"підпорядкуванн",1
"підприємц",1
"підраховув",1
"підробк",1
"підряд",1
"підсилит",1
"підсилю",1
"підсумув",1
"підтвердил",1
"підтриман",1
"підтриманн",1
"підтримуюч",1
"підтримц",1
"підут",1
"підібр",1
"підґрунт",1
"пізнав",1
"пізнаєм",1
"пік",1
"піклуванн",1
"піксел",1
"пільгов",1
"пінгвін",1
"пінгпонг",1
"пінчук",1
"піп",1
"пісне",1
"піц",1
"раваруськ",1
"раділ",1
"радіоведуч",1
"радісн",1
"разов",1
"районн",1
"ракет",1
"ральф",1
"ранн",1
"растригін",1
"рафєєв",1
"рахунк",1
"рахуюч",1
"рахівниц",1
"раціональн",1
"раціоналізаторств",1
"рашамастерс",1
"реабілітаці",1
"реактив",1
"реактор",1
"реаліз",1
"реалізаціє",1
"реалізовувал",1
"реалізовуєм",1
"реалізуєт",1
"ребус",1
"регулюют",1
"редаг",1
"редагуванн",1
"редакторк",1
"реж",1
"резонанс",1
"резюмуюч",1
"реквізит",1
"рекоменд",1
"рекомендац",1
"рекомендуєм",1
"рекреац",1
"рекреаційн",1
"ректорат",1
"релаксув",1
"релевантност",1
"релевантніст",1
"реляційн",1
"релігі",1
"рем",1
"ремесел",1
"ремесл",1
"репетиці",1
"репрезентативност",1
"ресторац",1
"ресурсищодопомагают",1
"ресурсн",1
"ретельн",1
"ретрообраз",1
"рефлексивн",1
"рефлексув",1
"рефлексі",1
"рехман",1
"рецензент",1
"рецензуванн",1
"рецепт",1
"рецептур",1
"реченн",1
"рештк",1
"реінкарнац",1
"ри",1
"рибкін",1
"ризьк",1
"римськ",1
"ринков",1
"ритейл",1
"ритмічніст",1
"роберт",1
"робил",1
"роботладиф",1
"роботоплатформ",1
"роботчистильщик",1
"рогач",1
"родинн",1
"родіон",1
"рожев",1
"рожевоцвіт",1
"розбуд",1
"розбудов",1
"розважил",1
"розвивают",1
"розвиваєт",1
"розвинен",1
"розвідок",1
"розвінчан",1
"розглядатимут",1
"розглянув",1
"розгублен",1
"розд",1
"роздав",1
"розділил",1
"роздільн",1
"розказал",1
"розказув",1
"розклад",1
"розкопк",1
"розкрилан",1
"розливанн",1
"розм",1
"розмінуванн",1
"розмітк",1
"розповсюджув",1
"розпові",1
"розповідал",1
"розповідают",1
"розподіл",1
"розпорошен",1
"розпорядк",1
"розпоча",1
"розпочат",1
"розпочн",1
"розпочнет",1
"розрив",1
"розроб",1
"розробляв",1
"розробок",1
"розрізн",1
"розслабит",1
"розташуванн",1
"розумов",1
"розхідн",1
"розширенн",1
"розширил",1
"розширю",1
"розігр",1
"розім",1
"ромасевич",1
"рос",1
"росток",1
"росіє",1
"роутер",1
"рубл",1
"ружил",1
"руйнуванн",1
"руйнуюч",1
"рур",1
"рус",1
"руханц",1
"рухов",1
"рухом",1
"ручн",1
"рф",1
"рябц",1
"рівноваг",1
"рівноправност",1
"різниц",1
"різнокольор",1
"різноманітніст",1
"різноманітт",1
"різнотип",1
"річ",1
"річч",1
"са",1
"савченк",1
"садовийт",1
"сакур",1
"сальт",1
"самоактуалізаці",1
"самовдосконаленн",1
"самовихованн",1
"самойленк",1
"самореалізаці",1
"саморозвитк",1
"самоудосконалюв",1
"санітарн",1
"сапр",1
"сапроненк",1
"святк",1
"святков",1
"святкуєт",1
"свідк",1
"свідоцтв",1
"свідч",1
"свідченн",1
"свідчил",1
"світанок",1
"світил",1
"світлин",1
"світличн",1
"світорад",1
"світосприйнятт",1
"світськ",1
"сегрегац",1
"сегрегаці",1
"сезон",1
"сезонн",1
"секрет",1
"сексуальн",1
"сектор",1
"сел",1
"селекц",1
"селекці",1
"селищ",1
"семенц",1
"семенюк",1
"семиповерхов",1
"сенек",1
"сераф",1
"сервер",1
"сергі",1
"сердец",1
"серифік",1
"серйозн",1
"серпн",1
"серпнявересн",1
"сертифікатн",1
"сертифікаці",1
"сертифікаційн",1
"сертифікован",1
"сесі",1
"сигн",1
"сигнал",1
"симбіоз",1
"символьн",1
"символіз",1
"символік",1
"синергі",1
"синергіє",1
"синтез",1
"синьковицьк",1
"синьожовт",1
"систематизатор",1
"систематизаці",1
"ситуаціє",1
"сичік",1
"ск",1
"скандальн",1
"скасован",1
"скбд",1
"скелелазінн",1
"скелет",1
"скла",1
"складают",1
"складен",1
"складнощ",1
"складніст",1
"складніш",1
"складськ",1
"склян",1
"сковород",1
"сконструйован",1
"сконструюв",1
"скор",1
"скорегув",1
"скорист",1
"скористал",1
"скорозвон",1
"скрам",1
"скриньк",1
"скрипник",1
"скрипц",1
"скуштув",1
"скіфськ",1
"слабк",1
"слив",1
"слоган",1
"слуг",1
"слукаш",1
"слухачк",1
"слушн",1
"слівасоціац",1
"слідк",1
"слідуванн",1
"смаколик",1
"смакув",1
"смерт",1
"сметан",1
"сметанк",1
"сметанн",1
"смт",1
"смілив",1
"сніжинк",1
"со",1
"собак",1
"совєт",1
"сок",1
"соколівськ",1
"сокіл",1
"солодощ",1
"солом",1
"соломон",1
"сонечк",1
"соромил",1
"сорочан",1
"сортуванн",1
"сортуют",1
"сотнік",1
"софі",1
"соціальнопобутов",1
"соціальноповедінков",1
"соціальнотрудов",1
"соціологі",1
"сошенк",1
"союз",1
"союзник",1
"специфічн",1
"спецшкол",1
"спеціалізован",1
"сплачуют",1
"сплив",1
"спогляд",1
"спокус",1
"сполук",1
"спонсорськ",1
"спонук",1
"спортсмен",1
"спостережен",1
"спостережливіст",1
"справил",1
"справл",1
"сприйм",1
"сприйнял",1
"сприйнятт",1
"спричинен",1
"сприятлив",1
"сприяюч",1
"спробуйт",1
"спрощуют",1
"спроєктован",1
"спрямованіст",1
"спів",1
"співбесід",1
"співдружніст",1
"співзасновниккерівн",1
"співмірн",1
"співорганізаці",1
"співп",1
"співпрацюв",1
"співпрацюєм",1
"співучаст",1
"спідлкуванн",1
"спізн",1
"спікерц",1
"спілк",1
"спілкуют",1
"срябц",1
"стабілізаціє",1
"став",1
"ставим",1
"стаді",1
"стажуван",1
"станет",1
"станці",1
"станіслав",1
"стар",1
"старанн",1
"старанніст",1
"старовинн",1
"стартув",1
"старухін",1
"статут",1
"стаціонарн",1
"стверджув",1
"створим",1
"створювал",1
"створюван",1
"створюєм",1
"стенд",1
"степаненк",1
"степанович",1
"стереометр",1
"стец",1
"стешенк",1
"стилістк",1
"стимул",1
"стимулю",1
"стипенді",1
"стисл",1
"сто",1
"стовпц",1
"стовпцев",1
"стойк",1
"столичн",1
"стосув",1
"стосуют",1
"стоїт",1
"стратегіє",1
"стратифікаці",1
"стратифікован",1
"страшн",1
"стресостійкост",1
"стримінг",1
"строг",1
"структурнофункціональн",1
"струнк",1
"стрі",1
"стріч",1
"студентамимагістрант",1
"студентамматематик",1
"студентамменеджер",1
"студентампершокурсник",1
"студентвчител",1
"студентивчител",1
"студентимагістрант",1
"студентиматематик",1
"студентипрактикант",1
"студентипредставник",1
"студентифмпнт",1
"студенттретьокурсник",1
"студентц",1
"студентівпершокурсник",1
"студкуратор",1
"ступін",1
"стурбованіст",1
"стібок",1
"суботц",1
"суботцівськ",1
"субєкт",1
"сувенір",1
"судде",1
"сукон",1
"сумлінн",1
"сумлінніст",1
"суміжн",1
"сумісн",1
"сумісніст",1
"супостат",1
"супроводжувал",1
"сурінат",1
"суспенз",1
"сут",1
"сухачк",1
"сучаснихумов",1
"сферахз",1
"сформувал",1
"сформулювал",1
"схарактеризован",1
"схвалил",1
"схематичн",1
"сходинк",1
"сценк",1
"сценічн",1
"сюрприз",1
"сєвєродонецьк",1
"сіг",1
"сікор",1
"сікірніцьк",1
"сімейн",1
"сімейств",1
"сінет",1
"сінокоп",1
"сіп",1
"сіст",1
"січ",1
"тγ",1
"тамар",1
"танк",1
"танок",1
"танц",1
"танцюв",1
"танцювальн",1
"таровик",1
"тацифров",1
"таємничост",1
"тваринн",1
"тверд",1
"твкуценк",1
"твлп",1
"твір",1
"тгшевченк",1
"тдв",1
"тейлор",1
"тек",1
"текстил",1
"тел",1
"телебаченн",1
"телевізор",1
"телеграм",1
"телефонуют",1
"темн",1
"теоретикометодологічн",1
"теперішн",1
"терабайт",1
"терас",1
"терен",1
"терещенк",1
"територ",1
"термометр",1
"термоядерн",1
"термінологічн",1
"терміносфер",1
"тернопільськ",1
"терпак",1
"терраконд",1
"тестув",1
"тетере",1
"техлід",1
"техногенн",1
"технології",1
"техпідтримк",1
"тис",1
"тлумаченн",1
"тн",1
"товарознавств",1
"токарєв",1
"толубк",1
"тон",1
"тональност",1
"тонк",1
"топ",1
"топол",1
"торгівельн",1
"тортик",1
"точност",1
"точніст",1
"тп",1
"травм",1
"травян",1
"трагеді",1
"транспорт",1
"траєктор",1
"трен",1
"тренерконсультант",1
"тренувальн",1
"тренуванн",1
"третин",1
"третинн",1
"тривимірн",1
"триколісн",1
"трипт",1
"троф",1
"трошкін",1
"трьохосьов",1
"тупчієнк",1
"туроператор",1
"туртурік",1
"тусовщик",1
"тягают",1
"тятян",1
"тєльн",1
"тік",1
"тіхон",1
"уайт",1
"убезпеченн",1
"убор",1
"уважн",1
"увест",1
"увечер",1
"увійш",1
"угорщин",1
"удвіч",1
"удосконален",1
"удосконалит",1
"ужгородськ",1
"ужитков",1
"узагальн",1
"узагальнит",1
"узгоджен",1
"узгодженн",1
"узял",1
"указ",1
"укладен",1
"укра",1
"українк",1
"українств",1
"українськоєвропейськ",1
"укрит",1
"уламк",1
"ультразвуков",1
"уман",1
"умовн",1
"унеможливленн",1
"унинішн",1
"унік",1
"унікальност",1
"уособлю",1
"упереджен",1
"уподобан",1
"управл",1
"управляєт",1
"управлінськ",1
"управлінц",1
"упроваджув",1
"упроваджуют",1
"урочистост",1
"уряд",1
"урізноманітнил",1
"усвідомлюв",1
"установк",1
"установлен",1
"установч",1
"устаткуванн",1
"устенк",1
"усубян",1
"утвердженн",1
"утворен",1
"утилізац",1
"утрим",1
"учительметодист",1
"учительськ",1
"учнямвипускник",1
"учнівслухач",1
"учнівучасник",1
"учніслухач",1
"уявляєм",1
"фаз",1
"файлов",1
"фактичн",1
"факультетськ",1
"фальк",1
"фандрейзер",1
"фантазуванн",1
"фасилітаці",1
"фаур",1
"фахівец",1
"фахівцівменеджер",1
"федерац",1
"федоренк",1
"фейк",1
"фейков",1
"фемінізм",1
"феномен",1
"флагман",1
"флешпамятт",1
"флорінськ",1
"фмпн",1
"фокальн",1
"фокусуванн",1
"фон",1
"фонов",1
"фоп",1
"формац",1
"форминалагодженн",1
"формув",1
"формул",1
"формуют",1
"формуєт",1
"форсмажорн",1
"фортечн",1
"фотографі",1
"фотоматері",1
"фотосес",1
"фраз",1
"фредерік",1
"фреймворк",1
"фундаментальн",1
"фундац",1
"функціонуют",1
"фігур",1
"фізикоастрономічн",1
"фізикогеографічн",1
"фізикотехнологічн",1
"фізкультхвилинк",1
"фізмат",1
"фізматівськ",1
"фізматівц",1
"фізіолог",1
"філер",1
"філоненк",1
"філософськ",1
"філі",1
"фінал",1
"фіналіст",1
"фіналістк",1
"фінансуєт",1
"фінішув",1
"фішонг",1
"хабарництв",1
"хавеманн",1
"хайкс",1
"хакатон",1
"халецьк",1
"хвилин",1
"хвилю",1
"хвилюв",1
"хвилюванн",1
"херсонськ",1
"хибн",1
"хлан",1
"холоднеч",1
"хочем",1
"християнств",1
"хх",1
"хіі",1
"царин",1
"цивільн",1
"цимбал",1
"цин",1
"циркул",1
"цитуєм",1
"цумарєв",1
"цьогоріч",1
"цікавинок",1
"цілеспрямован",1
"ціннісн",1
"цінніснокомпетентністн",1
"ціперк",1
"чал",1
"чарн",1
"часопис",1
"частак",1
"частк",1
"частков",1
"чаюв",1
"чаюванн",1
"чекал",1
"чекатимем",1
"чеклист",1
"чемпіон",1
"червен",1
"червонокнижн",1
"чергуванн",1
"чередніченк",1
"чернівецьк",1
"чесност",1
"четвер",1
"четвертинн",1
"чехі",1
"чимал",1
"чинн",1
"чинніст",1
"чист",1
"чистіш",1
"читач",1
"членкине",1
"членкореспондент",1
"чоловік",1
"чоловіч",1
"чорноліськ",1
"чотирм",1
"чпу",1
"чубар",1
"чубчик",1
"чугаєвськ",1
"чудесн",1
"чулков",1
"чут",1
"чухн",1
"чуєм",1
"чінчо",1
"чіпляк",1
"шан",1
"шанс",1
"шапц",1
"шахов",1
"шашк",1
"швец",1
"швидкост",1
"швидкіст",1
"шедевр",1
"шепіт",1
"шерстюк",1
"шестерн",1
"шил",1
"шиняєв",1
"шиют",1
"шкарпетк",1
"шквал",1
"шкод",1
"школенк",1
"школисім",1
"шкір",1
"шматочк",1
"шо",1
"шолудьк",1
"шоудефіл",1
"шоурум",1
"штраф",1
"штук",1
"щаслив",1
"щаст",1
"щвєжавськ",1
"щедріст",1
"щелеп",1
"щоденн",1
"щопятниц",1
"щораз",1
"щорічн",1
"юнак",1
"юнацтв",1
"юристк",1
"ююонойк",1
"яблук",1
"ягелонськ",1
"якнайшвидш",1
"яковенк",1
"якович",1
"якуб",1
"янукович",1
"яремчук",1
"яреськ",1
"ярославович",1
"яскравост",1
"яценк",1
"єад",1
"євгеніє",1
"євраз",1
"європейц",1
"європеїзован",1
"єгипт",1
"єж",1
"єлис",1
"єльк",1
"ємельянов",1
"єюсобол",1
"іi",1
"івидатн",1
"івлупан",1
"ігключник",1
"іграшк",1
"ігров",1
"ідентифікаціє",1
"ідентифікув",1
"ідентичност",1
"ідеологічн",1
"ілон",1
"ільдефранс",1
"ілюстраці",1
"ілюстрован",1
"імввинниченк",1
"імерсивн",1
"іммануїл",1
"імператорськ",1
"імпері",1
"імпортуватиекспортув",1
"імєймухін",1
"імідж",1
"імітуют",1
"інгредієнт",1
"індивід",1
"індустрі",1
"інженерамивинахідник",1
"інженерамиробототехнік",1
"інженернопедагогічн",1
"інженернотехнічн",1
"інжиніринг",1
"інклюзі",1
"інновативніст",1
"інноватор",1
"інспірац",1
"інструментальн",1
"інтеграційн",1
"інтегруюч",1
"інтерактивформат",1
"інтеракці",1
"інтерв",1
"інтерн",1
"інтернат",1
"інтернаціоналізаці",1
"інтернетконференц",1
"інтернетплатформ",1
"інтернетсайт",1
"інтерпретац",1
"інфопростор",1
"інформаційнокомунікативн",1
"інформаційнотелекомунікаційн",1
